0.0 0x 0y 0z 1x 1y 1z 2x 2y 2z 3x 3y 3z 4x 4y 4z 5x 5y 5z 6x 6y 6z 7x 7y 7z 8x 8y 8z 9x 9y 9z 10x 10y 10z 11x 11y 11z 12x 12y 12z 13x 13y 13z 14x 14y 14z 15x 15y 15z 16x 16y 16z 17x 17y 17z 18x 18y 18z 19x 19y 19z 20x 20y 20z 21x 21y 21z 22x 22y 22z 23x 23y 23z 24x 24y 24z 25x 25y 25z 26x 26y 26z 27x 27y 27z 28x 28y 28z 29x 29y 29z 30x 30y 30z 31x 31y 31z 32x 32y 32z 33x 33y 33z 34x 34y 34z 35x 35y 35z 36x 36y 36z 37x 37y 37z 38x 38y 38z 39x 39y 39z 40x 40y 40z 41x 41y 41z 42x 42y 42z 43x 43y 43z 44x 44y 44z 45x 45y 45z 46x 46y 46z 47x 47y 47z 48x 48y 48z 49x 49y 49z 50x 50y 50z 51x 51y 51z 52x 52y 52z 53x 53y 53z 54x 54y 54z 55x 55y 55z 56x 56y 56z 57x 57y 57z 58x 58y 58z 59x 59y 59z 60x 60y 60z 61x 61y 61z 62x 62y 62z 63x 63y 63z 64x 64y 64z 65x 65y 65z 66x 66y 66z 67x 67y 67z 68x 68y 68z 69x 69y 69z 70x 70y 70z 71x 71y 71z 72x 72y 72z 73x 73y 73z 74x 74y 74z 75x 75y 75z 76x 76y 76z 77x 77y 77z 78x 78y 78z 79x 79y 79z 80x 80y 80z 81x 81y 81z 82x 82y 82z 83x 83y 83z 84x 84y 84z 85x 85y 85z 86x 86y 86z 87x 87y 87z 88x 88y 88z 89x 89y 89z 90x 90y 90z 91x 91y 91z 92x 92y 92z 93x 93y 93z 94x 94y 94z 95x 95y 95z 96x 96y 96z 97x 97y 97z 98x 98y 98z 99x 99y 99z;T;
1391186332.704 314.01 231.47 1265 311.376 229.908 1275 308.143 229.685 1280 305.153 230.682 1284 303.154 232.64 1280 305.605 233.487 1280 308.532 233.501 0 311.498 232.791 1275 331.128 229.22 1275 333.273 226.98 1275 336.423 225.91 1280 339.674 226.11 1280 342.363 227.496 1280 340.047 228.942 1275 337.078 229.709 1275 333.902 229.796 1275 313.804 221.887 1256 309.537 220.878 1299 304.969 220.971 1299 301.23 222.428 1299 298.605 224.81 1304 299.171 227.092 1299 302.156 225.417 1299 305.625 224.409 1294 309.677 224.251 1284 313.956 224.73 1265 328.034 219.751 1284 332.306 217.651 1289 337.319 216.462 1294 341.679 216.912 1299 345.167 218.462 1294 345.258 220.881 1294 341.495 220.071 1289 337.509 220.044 1289 333.008 221.011 1284 328.641 222.6 1284 318.467 230.914 1270 318.172 236.119 1256 317.006 241.096 1256 314.731 245.679 1261 316.18 249.774 1252 321.756 249.791 1243 325.84 249.308 1252 332.081 247.938 1252 332.621 243.478 1256 329.266 239.67 0 327.237 235.036 0 325.996 229.97 0 314.344 261.758 1247 317.438 258.563 1247 321.195 256.411 1238 324.944 256.584 1238 328.436 255.459 1243 333.365 256.507 1247 338.078 258.669 1256 334.918 262.304 1252 331.275 264.743 1252 326.442 266.062 1243 321.637 265.891 1243 317.914 264.397 1247 316.305 261.561 1252 320.761 259.993 1243 325.48 259.376 1234 330.616 258.748 1238 336.042 259.046 1256 331.021 260.802 1243 325.833 261.881 1238 320.955 262.046 1243 294.733 234.241 1304 295.207 242.034 1284 296.424 249.415 1280 298.645 256.861 1280 301.606 263.827 1280 305.754 269.995 1275 310.387 274.737 1270 315.667 278.618 1270 321.797 281.107 1275 328.854 281.611 1275 336.316 279.709 1284 342.857 276.072 1284 348.299 270.928 0 352.626 265.002 0 355.627 257.761 1294 356.976 249.951 1309 357.213 241.947 1309 356.673 234.041 1304 355.419 226.148 1309 308.434 231.77 1280 336.736 228.02 1275 323.685 245.842 1252 314.562 218.926 1265 309.896 217.845 1299 304.367 217.984 1299 299.6 219.882 1304 296.545 222.627 1309 326.611 217.034 1275 331.214 214.792 1289 337.1 213.421 1294 342.496 213.979 1299 346.461 215.706 1304;0;
1391186332.773 314.04 231.503 1270 311.407 229.945 1275 308.176 229.726 1280 305.19 230.726 1289 303.195 232.685 1280 305.646 233.529 1280 308.57 233.539 1280 311.532 232.826 1275 331.142 229.232 1275 333.283 226.991 1275 336.429 225.918 1280 339.677 226.114 1275 342.366 227.495 1275 340.053 228.943 1275 337.088 229.713 1275 333.914 229.805 1275 313.823 221.928 1256 309.558 220.925 1299 304.994 221.024 1299 301.26 222.484 1299 298.64 224.868 1299 299.208 227.147 1299 302.189 225.469 1299 305.654 224.458 1294 309.702 224.295 1284 313.979 224.768 1270 328.039 219.775 1280 332.305 217.672 1289 337.311 216.477 1289 341.669 216.921 1294 345.156 218.466 1294 345.25 220.882 1289 341.489 220.077 1289 337.506 220.056 1289 333.01 221.028 1284 328.648 222.621 1280 318.494 230.942 1275 318.206 236.142 1256 317.047 241.117 1261 314.779 245.699 1261 316.233 249.789 1252 321.804 249.798 1243 325.884 249.31 1252 332.119 247.934 1252 332.652 243.477 1256 329.295 239.676 0 327.262 235.048 0 326.015 229.989 0 314.413 261.766 1247 317.501 258.569 1247 321.251 256.414 1238 324.998 256.582 1238 328.486 255.454 1238 333.412 256.495 1247 338.124 258.649 1256 334.972 262.285 1256 331.335 264.727 1252 326.507 266.05 1243 321.706 265.885 1238 317.984 264.398 1252 316.372 261.566 1252 320.823 259.994 1247 325.537 259.371 1234 330.668 258.737 1238 336.09 259.028 1252 331.075 260.789 1247 325.893 261.873 1234 321.019 262.044 1243 294.783 234.296 1299 295.266 242.082 1289 296.492 249.455 1280 298.721 256.893 1280 301.689 263.849 1275 305.841 270.007 1275 310.476 274.739 1275 315.757 278.61 1270 321.885 281.089 1275 328.937 281.584 1275 336.391 279.673 1280 342.921 276.031 1284 348.352 270.884 0 352.668 264.958 0 355.658 257.719 1304 356.995 249.914 1314 357.222 241.915 1304 356.672 234.017 1299 355.41 226.132 1309 308.47 231.81 1280 336.744 228.027 1275 323.726 245.85 1252 314.577 218.968 1261 309.913 217.894 1304 304.388 218.04 1304 299.628 219.942 1299 296.579 222.689 1309 326.613 217.062 1275 331.21 214.816 1284 337.089 213.439 1294 342.482 213.989 1294 346.445 215.71 1304;0;
1391186332.884 313.996 231.543 1270 311.363 229.991 1280 308.136 229.777 1280 305.156 230.78 1289 303.166 232.739 1284 305.614 233.578 1280 308.536 233.584 1280 311.493 232.868 1280 331.072 229.25 1275 333.207 227.009 1275 336.347 225.932 1280 339.592 226.124 1280 342.279 227.499 1280 339.971 228.948 1275 337.011 229.721 1275 333.842 229.818 1275 313.764 221.98 1261 309.503 220.984 1299 304.945 221.09 1299 301.218 222.554 1299 298.605 224.939 1299 299.176 227.214 1299 302.15 225.534 1299 305.609 224.519 1294 309.652 224.35 1280 313.924 224.817 1265 327.959 219.809 1280 332.216 217.702 1289 337.215 216.502 1294 341.568 216.939 1294 345.052 218.477 1294 345.15 220.89 1294 341.393 220.092 1289 337.415 220.076 1289 332.926 221.053 1280 328.572 222.65 1280 318.442 230.975 1270 318.162 236.17 1261 317.012 241.14 1261 314.754 245.72 1261 316.212 249.802 1256 321.776 249.803 1243 325.85 249.31 1252 332.075 247.927 1252 332.601 243.474 1252 329.243 239.683 0 327.206 235.064 0 325.953 230.013 0 314.412 261.767 1243 317.491 258.569 1247 321.234 256.411 1238 324.976 256.574 1238 328.458 255.442 1238 333.379 256.474 1247 338.088 258.619 1256 334.945 262.255 1256 331.316 264.699 1252 326.497 266.028 1238 321.701 265.87 1234 317.982 264.39 1243 316.368 261.564 1243 320.811 259.988 1252 325.518 259.359 1238 330.642 258.718 1243 336.058 259 1256 331.051 260.767 1243 325.877 261.857 1234 321.01 262.035 1243 294.767 234.36 1299 295.261 242.135 1289 296.495 249.498 1280 298.733 256.922 1280 301.707 263.865 1270 305.862 270.01 1275 310.499 274.729 1275 315.779 278.587 1270 321.903 281.054 1275 328.946 281.538 1275 336.388 279.619 1280 342.905 275.972 0 348.321 270.824 0 352.623 264.899 0 355.599 257.665 1289 356.922 249.868 1309 357.138 241.879 1309 356.577 233.991 1304 355.305 226.118 1309 308.432 231.857 1280 336.665 228.038 1275 323.69 245.857 1256 314.513 219.023 1256 309.854 217.957 1304 304.336 218.111 1304 299.585 220.018 1309 296.543 222.765 1309 326.531 217.101 1275 331.119 214.852 1284 336.989 213.468 1294 342.375 214.009 1294 346.336 215.723 1309;0;
1391186332.938 313.976 231.54 1275 311.343 229.987 1275 308.115 229.772 1280 305.133 230.774 1289 303.142 232.734 1284 305.591 233.574 1280 308.513 233.581 1280 311.472 232.865 1280 331.061 229.252 1275 333.198 227.011 1280 336.34 225.934 1284 339.586 226.127 1280 342.274 227.504 1284 339.965 228.953 1275 337.003 229.726 1275 333.832 229.821 1275 313.748 221.973 1261 309.485 220.976 1294 304.925 221.08 1299 301.196 222.544 1299 298.581 224.928 1299 299.151 227.205 1299 302.127 225.525 1299 305.588 224.511 1294 309.633 224.343 1280 313.907 224.811 1261 327.95 219.806 1284 332.21 217.699 1289 337.211 216.5 1294 341.566 216.939 1294 345.051 218.478 1294 345.148 220.892 1294 341.39 220.093 1289 337.409 220.076 1289 332.919 221.052 1289 328.562 222.649 1284 318.425 230.974 1270 318.143 236.171 1261 316.991 241.143 1261 314.731 245.724 1261 316.188 249.808 1261 321.754 249.812 1252 325.83 249.32 1252 332.058 247.938 1252 332.586 243.483 1252 329.228 239.69 0 327.191 235.068 0 325.939 230.014 0 314.383 261.778 1243 317.465 258.58 1247 321.21 256.423 1238 324.954 256.587 1238 328.437 255.455 1247 333.361 256.489 1252 338.071 258.636 1256 334.926 262.273 1252 331.294 264.717 1252 326.472 266.045 1270 321.675 265.886 1243 317.954 264.404 1243 316.34 261.576 1247 320.786 260 1243 325.495 259.373 1243 330.622 258.733 1247 336.04 259.017 1256 331.03 260.783 1247 325.854 261.872 1238 320.984 262.049 1243 294.738 234.353 1299 295.23 242.132 1289 296.462 249.498 1280 298.699 256.927 1280 301.671 263.874 1270 305.827 270.022 1275 310.464 274.745 1270 315.745 278.607 1270 321.871 281.077 1270 328.917 281.563 1270 336.363 279.646 1284 342.884 275.999 0 348.305 270.85 0 352.611 264.924 1289 355.59 257.688 0 356.917 249.887 0 357.135 241.895 1304 356.576 234.003 1299 355.306 226.126 1309 308.41 231.853 1280 336.657 228.041 1275 323.671 245.865 1256 314.498 219.015 1261 309.837 217.947 1304 304.317 218.1 1299 299.563 220.005 1299 296.519 222.753 1309 326.522 217.097 1280 331.112 214.848 1289 336.986 213.464 1294 342.374 214.008 1294 346.337 215.723 1304;0;
1391186332.995 313.099 231.498 1265 310.592 229.965 1275 307.511 229.722 1284 304.663 230.671 1289 302.801 232.552 1284 305.06 233.409 1284 307.819 233.452 1280 310.665 232.788 1275 329.948 229.347 1275 332.056 227.137 1275 335.109 226.097 1280 338.263 226.309 1284 340.885 227.686 1280 338.595 229.102 1275 335.704 229.845 1275 332.621 229.934 1275 312.998 222.208 1261 309.106 221.163 1299 304.903 221.197 1299 301.319 222.433 1299 298.782 224.61 1304 299.193 227.012 1299 302.065 225.486 1299 305.392 224.592 1294 309.166 224.485 1280 313.175 225.003 1265 326.866 220.079 1275 331.026 218.005 1289 335.934 216.843 1294 340.23 217.192 1294 343.687 218.642 1294 343.903 221.152 1289 340.101 220.389 1289 336.101 220.385 1289 331.666 221.337 1284 327.367 222.917 1280 317.342 231.015 1270 316.839 236.132 1261 315.544 241.066 1261 313.201 245.66 1261 314.495 249.718 1256 319.901 249.955 1247 323.881 249.505 1247 330.315 248.067 1256 330.953 243.645 1252 327.722 239.835 0 325.847 235.205 0 324.736 230.164 0 312.379 261.547 1243 315.512 258.408 1243 319.23 256.398 1243 322.94 256.601 1243 326.474 255.485 1243 331.541 256.482 1247 336.476 258.601 1252 333.061 262.372 1247 329.286 264.839 1243 324.323 266.154 1243 319.552 265.926 1243 315.93 264.336 1247 314.094 261.44 1243 318.695 259.908 1243 323.451 259.344 1238 328.781 258.703 1247 334.632 258.987 1247 329.205 260.92 1243 323.803 262.017 1238 318.847 262.116 1243 295.167 234.014 1294 295.348 241.656 1294 296.297 248.861 1280 298.254 256.19 1275 300.927 263.153 1275 304.75 269.412 1275 309.035 274.317 1275 313.955 278.375 1270 319.762 281.039 1270 326.556 281.706 1275 333.987 279.994 1275 340.672 276.519 0 346.334 271.449 0 350.861 265.576 1284 354.101 258.344 0 355.684 250.485 1304 356.082 242.432 1304 355.706 234.446 1294 354.618 226.478 1309 307.776 231.757 1280 335.398 228.182 1275 322.001 245.931 1252 313.844 219.312 1261 309.545 218.183 1299 304.427 218.238 1299 299.87 219.86 1309 296.906 222.38 1309 325.482 217.409 1280 329.984 215.188 1289 335.708 213.847 1294 340.93 214.278 1304 344.828 215.889 1304;0;
1391186333.127 311.091 231.179 0 308.397 229.719 0 305.175 229.447 1294 302.219 230.26 1294 300.228 232 1294 302.581 232.692 1294 305.509 232.689 0 308.479 232.141 0 326.546 229.637 1275 328.938 227.588 1275 332.277 226.685 1275 335.811 226.929 1280 338.763 228.172 1275 336.152 229.35 1275 332.99 229.94 1275 329.629 230.015 1275 310.318 221.109 1261 306.525 220 1304 302.387 220.015 1309 299.316 221.365 1309 297.292 223.653 1304 297.641 225.68 1304 300.098 224.107 1299 302.977 223.286 1299 306.605 223.27 1294 310.287 223.832 1261 324.274 219.198 1280 329.056 217.243 1289 334.774 216.223 1289 339.211 217.276 1294 342.575 219.228 1289 342.365 221.462 1289 338.744 220.266 1289 334.652 219.844 1284 329.63 220.623 1284 324.851 222.06 1275 314.622 230.48 1265 313.927 235.677 1261 312.276 240.645 1261 309.576 245.064 1261 310.531 249.23 1247 315.292 249.397 1243 319.446 249.066 1247 326.504 248.071 1256 327.182 243.699 1256 323.773 239.962 1256 322.191 235.272 1261 321.487 230.042 1275 308.473 259.363 1243 311.367 257.138 1238 314.951 255.683 1243 318.611 256.063 1247 322.343 255.15 1252 327.701 255.866 1247 333.265 257.429 1256 329.228 261.508 1252 324.847 264.05 1247 319.55 265.236 1252 314.849 264.709 1247 311.508 262.85 1243 310.179 259.557 1243 314.116 258.634 1238 318.984 258.404 1243 324.963 257.814 1247 331.181 257.996 1252 325.336 260.275 1247 319.158 261.449 1247 314.086 261.128 1243 295.515 232.864 1299 294.983 239.756 1294 295.06 246.539 1284 296.382 253.311 1270 298.668 259.915 1265 301.827 265.847 1270 305.392 270.917 1270 309.468 275.789 1275 314.531 279.513 1275 321.649 280.76 1270 329.924 279.013 1275 337.358 275.354 1280 343.677 270.363 0 348.687 264.578 0 352.153 257.687 0 353.976 250.074 0 354.566 242.318 1304 354.389 234.612 1304 353.668 226.836 1309 305.46 231.266 0 332.638 228.54 1275 318.072 245.642 1256 311.173 218.206 1265 306.933 217.011 1314 301.752 217.079 1314 297.557 218.929 1314 295.054 221.647 1314 323.128 216.392 1289 328.214 214.332 1289 334.85 213.197 1289 340.327 214.471 1294 344.094 216.635 1299;1;
1391186333.196 312.353 230.759 1270 309.6 229.271 1280 306.306 228.98 1289 303.261 229.764 1294 301.168 231.477 1294 303.601 232.204 1289 306.616 232.232 1261 309.668 231.704 1261 328.093 229.411 1270 330.603 227.419 1270 334.024 226.588 1280 337.596 226.871 1280 340.578 228.128 1275 337.901 229.271 1275 334.675 229.818 1275 331.238 229.845 1270 311.695 220.683 1261 307.776 219.489 1261 303.498 219.411 1309 300.29 220.746 1309 298.158 223.078 1304 298.514 225.132 1299 301.068 223.55 1299 304.044 222.76 1299 307.8 222.813 1280 311.595 223.442 0 326.034 218.962 1275 330.928 217.043 1284 336.723 216.064 1289 341.221 217.202 1294 344.601 219.248 1289 344.296 221.465 1289 340.69 220.201 1284 336.567 219.724 1284 331.485 220.462 1284 326.606 221.854 1275 316.005 230.097 0 315.32 235.349 1261 313.634 240.341 1261 310.835 244.738 1261 311.705 248.94 1261 316.626 249.172 1243 320.9 248.871 1243 328.085 247.875 1252 328.745 243.48 1252 325.335 239.733 1256 323.729 234.999 0 323.02 229.697 1270 309.694 259.347 1243 312.564 256.867 1238 316.293 255.339 1238 320.084 255.709 1238 323.975 254.855 1234 329.446 255.736 1247 335.013 257.649 1256 331.071 262.22 1252 326.663 265.093 1252 321.179 266.365 1243 316.27 265.678 1247 312.823 263.431 1243 311.517 259.61 1243 315.41 258.337 1243 320.46 258.053 1238 326.655 257.588 1243 332.99 258.237 1252 327.219 261.106 1252 320.837 262.414 1243 315.537 261.852 1243 296.18 232.253 1299 295.618 239.42 1294 295.778 246.442 1294 297.237 253.425 1275 299.69 260.171 1261 303 266.188 1270 306.631 271.364 1265 310.76 276.369 1275 315.928 280.189 1280 323.207 281.474 1275 331.555 279.618 1270 338.907 275.73 1280 345.067 270.576 0 349.954 264.674 1289 353.378 257.673 0 355.22 249.999 1299 355.865 242.202 1304 355.738 234.493 1299 355.075 226.717 1309 306.572 230.799 1275 334.339 228.419 1275 319.483 245.394 1252 312.6 217.732 1265 308.243 216.448 1261 302.918 216.404 1304 298.545 218.222 1309 295.911 220.986 1319 324.904 216.081 1284 330.101 214.063 1289 336.835 212.977 1294 342.401 214.357 1294 346.195 216.626 1299;1;
1391186333.244 313.75 230.101 1270 310.926 228.423 1280 307.525 228.026 1284 304.347 228.775 1289 302.119 230.45 1294 304.642 231.212 1294 307.768 231.302 1294 310.933 230.88 1280 329.511 229.109 1270 332.109 227.132 1270 335.592 226.328 1275 339.178 226.63 1275 342.077 227.933 1280 339.392 228.957 1275 336.202 229.434 1270 332.737 229.468 1270 313.313 220.62 1261 309.099 219.224 0 304.424 218.981 1304 300.985 220.238 1309 298.689 222.568 1304 299.068 224.671 1299 301.777 223.158 1299 304.92 222.464 1299 309.074 222.617 1275 313.179 223.368 1265 327.455 219.349 1280 332.377 217.459 1289 338.142 216.506 1294 342.607 217.561 1289 345.948 219.551 1289 345.639 221.803 1289 342.066 220.636 1284 337.963 220.213 1284 332.887 220.934 1284 327.992 222.276 1275 317.528 229.771 1261 316.985 235.423 1261 315.403 240.731 1256 312.591 245.243 1256 313.468 249.443 1247 318.834 249.907 1243 323.117 249.635 1243 330.297 248.401 1252 330.804 243.84 1256 327.182 240.012 1256 325.289 235.071 0 324.338 229.387 1270 311.409 259.452 1238 314.798 257.734 1243 318.687 256.614 1243 322.49 257.153 1234 326.327 256.203 1238 331.622 256.667 1243 337.097 257.635 1252 332.951 261.455 1256 328.559 263.775 1247 323.337 264.868 1238 318.461 264.438 1243 314.865 262.803 1243 313.246 259.785 1243 317.742 259.431 1243 322.848 259.397 1234 328.904 258.719 1243 334.938 258.305 1247 329.068 260.104 1247 322.859 261.192 1234 317.548 260.979 1243 296.14 231.119 1299 295.743 238.901 1294 296.071 246.456 1289 297.645 253.904 1280 300.264 261.166 1275 303.954 267.491 1275 307.982 272.686 1265 312.605 277.567 1270 318.445 280.945 1275 326.118 281.832 1275 334.467 279.739 1280 341.665 275.755 1294 347.505 270.48 0 352.142 264.476 0 355.328 257.133 0 356.821 249.242 1294 357.153 241.382 1309 356.719 233.605 1309 355.906 225.824 1309 307.751 229.896 1284 335.85 228.124 1270 321.462 245.901 1247 314.331 217.681 1265 309.714 216.18 1309 304.016 215.914 1304 299.362 217.6 1314 296.526 220.349 1319 326.335 216.433 1289 331.561 214.446 1284 338.24 213.389 1294 343.775 214.681 1299 347.551 216.909 1299;1;
1391186333.310 316.816 230.795 1270 314.126 228.942 1275 310.806 228.422 1280 307.666 229.179 1280 305.45 230.975 1289 307.996 232.171 1280 311.013 232.489 1284 314.083 231.987 1265 333.86 229.537 1270 336.145 227.318 1275 339.356 226.351 1280 342.599 226.715 1275 345.238 228.178 1284 342.961 229.655 1275 340.05 230.371 1275 336.833 230.297 1275 317.012 221.346 1256 312.472 219.826 1289 307.478 219.417 1299 303.427 220.752 1304 300.491 223.094 1304 301.093 225.377 1299 304.396 223.825 1299 308.107 223.019 1289 312.448 223.259 1280 316.941 224.214 1265 330.91 220.158 1284 335.318 218.109 1289 340.409 216.999 1294 344.768 217.686 1294 348.415 219.433 1289 348.367 221.848 1289 344.551 220.904 1289 340.615 220.694 1289 336.059 221.526 1289 331.615 223.038 1280 321.217 230.597 1256 321.032 236.207 1256 319.916 241.395 1256 317.412 245.704 1261 318.709 250.033 1252 324.903 250.927 1243 329.242 250.684 1252 335.564 248.949 1252 336.009 244.37 1256 332.36 240.475 1256 330.26 235.48 0 329.02 230.008 0 315.847 260.507 1243 320.009 258.536 1238 324.286 257.306 1238 328.197 257.859 1238 331.7 256.779 1238 336.925 257.283 1243 342.311 258.473 1265 338.417 262.38 1252 334.365 264.759 1252 329.466 265.794 1252 324.425 265.276 1238 320.245 263.561 1238 317.362 260.77 1243 323.223 260.318 1238 328.687 260.309 1238 334.482 259.49 1243 340.795 259.004 1252 334.929 260.928 1243 328.893 261.93 1238 323.188 261.745 1238 296.846 231.315 1299 297.415 239.539 1289 298.625 247.239 1280 300.904 255.054 1270 304.001 262.258 1270 308.478 268.486 1270 313.318 273.179 1265 318.617 277.177 1265 324.628 279.843 1270 331.517 280.656 1275 338.82 279.11 1280 345.109 275.883 1294 350.428 271.24 0 354.94 265.849 1294 358.225 258.806 0 359.598 251.061 0 359.898 242.963 0 359.445 234.948 1304 358.362 226.744 1309 310.995 230.62 1284 339.63 228.553 1275 326.764 246.567 1252 317.883 218.357 1261 312.966 216.738 1294 306.946 216.302 1299 301.758 218.06 1309 298.368 220.766 1314 329.442 217.303 1289 334.131 215.134 1294 340.139 213.859 1294 345.705 214.689 1299 349.898 216.63 1299;1;
1391186333.379 321.108 231.096 1261 318.266 229.185 1275 314.745 228.645 1280 311.389 229.402 1284 308.879 231.243 1284 311.744 232.468 1280 315.031 232.797 1280 318.267 232.285 0 338.28 230.046 1275 340.617 227.888 1284 343.908 226.957 1289 347.182 227.346 1294 349.785 228.825 1294 347.569 230.286 1289 344.642 230.981 1284 341.358 230.838 1280 321.402 221.25 1261 316.231 219.726 1294 310.635 219.321 1299 306.276 220.952 1304 303.088 223.562 1299 303.911 225.632 1299 307.498 223.9 1299 311.49 222.974 1294 316.299 223.202 1284 321.23 224.166 1261 335.617 220.455 1280 340.036 218.51 1294 345.031 217.472 1294 349.299 218.352 1299 352.863 220.263 1304 352.568 222.467 1304 348.995 221.446 1294 345.28 221.151 1294 340.84 221.903 1289 336.48 223.299 1275 325.938 230.837 1261 326.146 236.554 1256 325.273 241.714 1252 322.844 245.825 1252 324.397 250.191 1247 331.039 250.761 1247 335.5 250.539 1247 341.131 249.004 1261 341.39 244.452 1261 337.632 240.597 1256 335.292 235.661 0 333.842 230.206 0 321.565 260.467 1238 325.926 258.731 1243 330.412 257.459 1247 334.331 258.059 1247 337.68 257.042 1247 342.368 257.571 1256 347.048 258.66 1265 343.663 262.216 1256 339.954 264.415 1252 335.469 265.323 1247 330.453 264.831 1247 326.073 263.288 1243 323.492 260.673 1238 329.33 260.426 1247 334.735 260.48 1247 340.012 259.721 1252 345.328 259.161 1261 340.349 260.648 1256 334.834 261.514 1247 329.265 261.358 1247 298.09 231.692 1299 299.189 240.165 1294 300.839 248.179 1280 303.51 256.197 1280 307.079 263.331 1275 312.143 269.274 1275 317.645 273.521 1265 323.624 277.058 1261 330.204 279.301 1265 337.48 279.809 1275 344.563 278.01 1289 350.241 274.626 1294 354.861 270.064 0 358.814 264.803 0 361.551 258.002 0 362.496 250.611 0 362.565 242.844 0 361.894 235.226 1309 360.629 227.398 1314 314.929 230.89 1280 344.168 229.146 1289 332.401 246.635 1247 322.13 218.206 1265 316.613 216.601 1294 309.949 216.192 1299 304.394 218.292 1309 300.758 221.266 1309 334.133 217.541 1284 338.8 215.496 1294 344.785 214.304 1294 350.447 215.375 1309 354.625 217.515 1319;1;
1391186333.442 324.239 231.299 1270 321.412 229.525 1275 317.924 229.099 1280 314.608 229.941 1280 312.057 231.866 1280 315.047 232.893 1280 318.347 233.09 1280 321.512 232.528 1275 341.258 230.056 0 343.52 227.999 1284 346.697 227.11 1294 349.846 227.482 1294 352.369 228.958 1294 350.236 230.307 1294 347.405 230.948 1289 344.222 230.815 1289 324.627 221.384 1275 319.47 220.046 1289 314.051 219.831 1294 309.66 221.51 1294 306.364 224.128 1299 307.175 226.258 1294 310.889 224.464 1294 314.976 223.441 1289 319.7 223.516 1280 324.576 224.314 1270 338.674 220.55 0 342.688 218.757 1294 347.182 217.856 1304 351.24 218.598 1309 354.716 220.374 1314 354.496 222.596 1309 351.044 221.662 1309 347.519 221.422 1304 343.454 222.107 1294 339.5 223.371 0 329.328 230.837 0 329.676 236.389 1252 328.927 241.374 1256 326.713 245.465 1256 328.52 249.713 1252 335.252 249.712 1252 339.568 249.439 1252 344.682 248.212 1256 344.863 243.75 1261 341.211 239.92 0 338.721 235.272 0 337.044 230.071 0 326.003 260.511 1247 330.052 258.127 1247 334.509 256.375 1243 338.434 256.748 1247 341.709 255.822 1252 346.068 256.64 1256 350.125 258.354 1270 347.298 261.783 1256 343.993 263.97 1256 339.76 264.934 1252 334.817 264.581 1252 330.412 263.166 1252 328.199 260.488 1247 333.662 259.583 1247 338.857 259.305 1247 343.671 258.753 1252 348.238 258.758 1261 344.022 260.211 1252 339.049 261.076 1252 333.725 261.052 1247 299.89 233.028 1299 301.158 241.502 1289 302.916 249.588 1284 305.718 257.67 1280 309.471 264.782 1275 314.781 270.659 1275 320.671 274.73 1261 327.161 277.926 1270 334.225 279.78 1275 341.805 279.951 1284 348.837 277.888 1299 354.239 274.294 0 358.481 269.573 0 361.956 264.117 0 364.13 257.327 0 364.678 250.05 0 364.429 242.454 0 363.418 235.119 1314 361.847 227.742 1324 318.143 231.28 1280 346.944 229.209 1289 336.217 245.948 1252 325.225 218.368 1275 319.722 216.963 1294 313.297 216.77 1299 307.8 218.88 1299 304.078 221.824 1304 337.182 217.697 1289 341.452 215.801 1304 346.9 214.748 1309 352.323 215.651 1309 356.424 217.645 1324;1;
